Cruise,Cruise_ID_2,Year_local,Month_local,ScientificName_accepted,d_1m,d_7m,d_15m,d_25m,d_35m,d_55m,d_75m,d_100m,Total_sum
117,CAR-117,2005,12,Chaetoceros lorenzianus,0,0,0,0,0,0,0,0,0
117,CAR-117,2005,12,Chaetoceros sp.,0,0,0,0,0,0,0,0,0
117,CAR-117,2005,12,Cylindrotheca closterium,0,0,0,0,0,0,0,0,0
117,CAR-117,2005,12,Dactyliosolen fragilissimus,0.72,0,0,0,0,0,0,0,0.72
117,CAR-117,2005,12,Eucampia zodiacus,1.08,0,0,0,0,0,0,0,1.08
117,CAR-117,2005,12,Guinardia delicatula,1.08,5,2.5,1,0,0,0,0,9.58
117,CAR-117,2005,12,Guinardia flaccida,0.72,0.5,0,0.5,0,0,0,0,1.72
117,CAR-117,2005,12,Guinardia striata,1.8,3,3,0.5,0,0,0,0.25,8.3
117,CAR-117,2005,12,Haslea wawrikae,0.72,0,0,0,0,0,0,0,0.72
117,CAR-117,2005,12,Helicotheca tamesis,0,0,0.5,0,0,0,0,0,0.5
117,CAR-117,2005,12,Hemiaulus hauckii,0,0,0,0,0,0,0,0,0
117,CAR-117,2005,12,Hemiaulus sinensis,0.72,1,0.5,0,0,0,0,0,2.22
117,CAR-117,2005,12,Lauderia annulata,0,0,0,0,0,0,0,0,0
117,CAR-117,2005,12,Leptocylindrus danicus,0.36,0,0,0,0,0,0,0,0.36
117,CAR-117,2005,12,Leptocylindrus mediterraneus,1.44,0,0,0,0,0,0,0,1.44
117,CAR-117,2005,12,Leptocylindrus minimus,0,0,0,0,0,0,0,0,0
117,CAR-117,2005,12,Navicula sp.,0.72,0,0,0,0.33,0,0,0.25,1.05
117,CAR-117,2005,12,Nitzschia fluminensis,0,0,0,0,0,0,0,0,0
117,CAR-117,2005,12,Nitzschia longissima,0,0,0,0,0,0,0,0,0
117,CAR-117,2005,12,Proboscia alata,1.08,1,0,0,0,0,0,0,2.08
117,CAR-117,2005,12,Pseudo-nitzschia pungens,12.6,1,0,0,0,0,0,0,13.6
117,CAR-117,2005,12,Pseudo-nitzschia seriata,0,0,4.5,0,0,0,0,0,4.5
117,CAR-117,2005,12,Pseudo-nitzschia sp.,0,0,0,0,0,0,0,0,0
117,CAR-117,2005,12,Rhizosolenia setigera,0,0.5,0,0,0,0,0,0,0.5
117,CAR-117,2005,12,Rhizosolenia styliformis,0,0,0,0,0,0,0,0,0
117,CAR-117,2005,12,Skeletonema costatum,0,0,0,0,0,0,0,0,0
117,CAR-117,2005,12,Thalassionema frauenfeldii,7.92,6,17.5,12.5,0.66,0,2.5,0,44.58
117,CAR-117,2005,12,Thalassionema nitzschioides,12.6,13.5,10,5,7.59,1.6,0,0,50.29
117,CAR-117,2005,12,Thalassiosira gravida,0,0,0,7.5,3.96,0,0,0,11.46
117,CAR-117,2005,12,Thalassiosira sp.,0,0,0,0,0,0,0,0,0
117,CAR-117,2005,12,Thalassiosira subtilis,0,0,0,0,0,0,0,0,0
118,CAR-118,2006,1,Bacteriastrum delicatulum,0,0,0,0,0,0,0,0,0
118,CAR-118,2006,1,Bacteriastrum sp.,0,0,0,0,0,0,0,0,0
118,CAR-118,2006,1,Cerataulina pelagica,0,0,0,0,0,0,0,0,0
118,CAR-118,2006,1,Chaetoceros affinis,0,0,0,0,0,0,0,0,0
118,CAR-118,2006,1,Chaetoceros anastomosans,0.4,0,0.6,0.2,0,0,0,0,1.2
118,CAR-118,2006,1,Chaetoceros compressus,0.4,0,0.4,0,0,0,0,0,0.8
118,CAR-118,2006,1,Chaetoceros decipiens,0,0,0,0,0,0,0,0,0
118,CAR-118,2006,1,Chaetoceros didymus,0,0,0,0,0,0,0,0,0
118,CAR-118,2006,1,Chaetoceros lorenzianus,0,0,0,0,0,0,0,0,0
118,CAR-118,2006,1,Chaetoceros sp.,0,0,0,0,0,0,0,0,0
118,CAR-118,2006,1,Cylindrotheca closterium,0.2,0.2,0,0,0,0.2,0,0,0.6
118,CAR-118,2006,1,Dactyliosolen fragilissimus,0,0,0,0,0,0,0,0,0
118,CAR-118,2006,1,Eucampia zodiacus,0,0,0,0,0,0,0,0,0
118,CAR-118,2006,1,Guinardia delicatula,0,0,0,0,0,0,0,0,0
118,CAR-118,2006,1,Guinardia flaccida,0,0.2,0,0,0,0,0,0,0.2
118,CAR-118,2006,1,Guinardia striata,0,0,0,0,0,0,0,0,0
118,CAR-118,2006,1,Haslea wawrikae,0,0,0,0,0,0,0,0,0
118,CAR-118,2006,1,Helicotheca tamesis,0,0,0.2,0,0,0,0,0,0.2
118,CAR-118,2006,1,Hemiaulus hauckii,0,0,0,0,0,0,0,0,0
118,CAR-118,2006,1,Hemiaulus sinensis,0,0,0,0,0,0,0,0,0
118,CAR-118,2006,1,Lauderia annulata,0,0,0,0,0,0,0,0,0
118,CAR-118,2006,1,Leptocylindrus danicus,0,0,0,0,0,0,0,0,0
118,CAR-118,2006,1,Leptocylindrus mediterraneus,2,1.6,2.2,1.2,0,0,0,0,7
118,CAR-118,2006,1,Leptocylindrus minimus,4.6,2.2,2.4,0.2,0,0.2,0,0,9.6
118,CAR-118,2006,1,Navicula sp.,0,0.8,0,0,0,0,0,0,0.8
118,CAR-118,2006,1,Nitzschia fluminensis,0,0,0,0,0,0,0,0,0
118,CAR-118,2006,1,Nitzschia longissima,0,0,0,0,0,0.4,0,0,0.4
118,CAR-118,2006,1,Proboscia alata,4.2,2.8,3,0.6,0,0,0,0,10.6
118,CAR-118,2006,1,Pseudo-nitzschia pungens,0,0,0,0,0,0,0,0,0
118,CAR-118,2006,1,Pseudo-nitzschia seriata,2.6,1.6,2.4,1.4,0,0,0,0,8
118,CAR-118,2006,1,Pseudo-nitzschia sp.,0,0,0,0,0,0,0,0,0
118,CAR-118,2006,1,Rhizosolenia setigera,0,0,0,0.2,0,0,0,0,0.2
118,CAR-118,2006,1,Rhizosolenia styliformis,0,0,0,0,0,0,0,0,0
118,CAR-118,2006,1,Skeletonema costatum,0,0,0,0,0,0,0,0,0
118,CAR-118,2006,1,Thalassionema frauenfeldii,3.4,0.8,1.6,0,0,0,0,0,5.8
118,CAR-118,2006,1,Thalassionema nitzschioides,0,0,0,0,0,0,0,0,0
118,CAR-118,2006,1,Thalassiosira gravida,3.6,0.8,0,0,0,0,0,0,4.4
118,CAR-118,2006,1,Thalassiosira sp.,0,0,0,0,0,0,0,0,0
118,CAR-118,2006,1,Thalassiosira subtilis,0,0,0,0,0,0,0,0,0
119,CAR-119,2006,2,Bacteriastrum delicatulum,0,0,0,0,0,0,0,0,0
119,CAR-119,2006,2,Bacteriastrum sp.,0,0,0,0,0,0,0,0,0
119,CAR-119,2006,2,Cerataulina pelagica,0,0,0.4,0.33,0,0,0,0,0.73
119,CAR-119,2006,2,Chaetoceros affinis,0,0,0,0,0,0,0,0,0
119,CAR-119,2006,2,Chaetoceros anastomosans,1.6,2.4,2.4,0,0,0,0,0,6.4
119,CAR-119,2006,2,Chaetoceros compressus,0,0,0,0.99,0,0,0,0,0.99
119,CAR-119,2006,2,Chaetoceros decipiens,0,0,0,0,0,0,0,0,0
119,CAR-119,2006,2,Chaetoceros didymus,0,0,0,0,0,0,0,0,0
119,CAR-119,2006,2,Chaetoceros lorenzianus,0,0,0,0,0,0,0,0,0
119,CAR-119,2006,2,Chaetoceros sp.,0,0,0,0,0,0,0,0,0
119,CAR-119,2006,2,Cylindrotheca closterium,0,0,0,0,0,0,0,0,0
119,CAR-119,2006,2,Dactyliosolen fragilissimus,0.4,0,0,0,0,0,0,0,0.4
119,CAR-119,2006,2,Eucampia zodiacus,0,0,0,0,0,0,0,0,0
119,CAR-119,2006,2,Guinardia delicatula,0,0,0,0,0,0,0,0,0
119,CAR-119,2006,2,Guinardia flaccida,0.4,3.6,1.6,1.65,0,0,0,0,7.25
119,CAR-119,2006,2,Guinardia striata,1.6,3.6,2.4,1.65,0.75,0,0,0,10
119,CAR-119,2006,2,Haslea wawrikae,0,0,0,0,0,0,0,0,0
119,CAR-119,2006,2,Helicotheca tamesis,0,1.6,0,0.66,0,0,0,0,2.26
119,CAR-119,2006,2,Hemiaulus hauckii,0,0,0,0,0,0,0,0,0
119,CAR-119,2006,2,Hemiaulus sinensis,1.2,3.2,0.8,0.33,0,0,0,0,5.53
119,CAR-119,2006,2,Lauderia annulata,0,0,0,0,0,0,0,0,0
119,CAR-119,2006,2,Leptocylindrus danicus,1.2,6,0.4,2.31,0,0,0,0,9.91
119,CAR-119,2006,2,Leptocylindrus mediterraneus,0,2,0.4,0,0,0,0,0,2.4
119,CAR-119,2006,2,Leptocylindrus minimus,4.4,7.2,2,3.96,0,0,0,0,17.56
119,CAR-119,2006,2,Navicula sp.,0,0,0,0.33,0,0,0,0,0.33
119,CAR-119,2006,2,Nitzschia fluminensis,0.4,0,0,0,0,0,0,0,0.4
119,CAR-119,2006,2,Nitzschia longissima,0,0,0,0,0,0,0,0,0
119,CAR-119,2006,2,Proboscia alata,0.8,0.8,2,1.32,0,0,0,0,4.92
119,CAR-119,2006,2,Pseudo-nitzschia pungens,0,0,0,0,0,0,0,0,0
119,CAR-119,2006,2,Pseudo-nitzschia seriata,2.4,3.2,0,0,0,0,0,0,5.6
119,CAR-119,2006,2,Pseudo-nitzschia sp.,0,0,0,0,0,0,0,0,0
119,CAR-119,2006,2,Rhizosolenia setigera,0,0,0,0,0,0,0,0,0
119,CAR-119,2006,2,Rhizosolenia styliformis,1.6,2.8,0.4,0.99,0,0,0,0,5.79
119,CAR-119,2006,2,Skeletonema costatum,0,0,0,0,0,0,0,0,0
119,CAR-119,2006,2,Thalassionema frauenfeldii,0,0,0,0,0,0.4,0,0,0.4
119,CAR-119,2006,2,Thalassionema nitzschioides,1.6,0,0,0,0,0,0,0,1.6
119,CAR-119,2006,2,Thalassiosira gravida,1.6,2.4,0.4,0.33,0,0,0,0,4.73
119,CAR-119,2006,2,Thalassiosira sp.,0,0,0,0,0,0,0,0,0
119,CAR-119,2006,2,Thalassiosira subtilis,0,0,0,0,0,0,0,0,0
120,CAR-120,2006,3,Bacteriastrum delicatulum,0,0,0,0,0,0,0,0,0
120,CAR-120,2006,3,Bacteriastrum sp.,0,0,0,0,0,0,0,0,0
120,CAR-120,2006,3,Cerataulina pelagica,0,0,0,0,0,0,0,0,0
120,CAR-120,2006,3,Chaetoceros affinis,0,0,0,0,0,0,0,0,0
120,CAR-120,2006,3,Chaetoceros anastomosans,0.01,0,0,0,0,0,0,0,0.01
120,CAR-120,2006,3,Chaetoceros compressus,0,0,0,0,0,0,0,0,0
120,CAR-120,2006,3,Chaetoceros decipiens,0,0,0,0,0,0,0,0,0
120,CAR-120,2006,3,Chaetoceros didymus,0,0,0,0,0,0,0,0,0
120,CAR-120,2006,3,Chaetoceros lorenzianus,0,0,0,0,0,0,0,0,0
120,CAR-120,2006,3,Chaetoceros sp.,0,0,0,0,0,0,0,0,0
120,CAR-120,2006,3,Cylindrotheca closterium,0,0,0,0,0,0,0,0,0
120,CAR-120,2006,3,Dactyliosolen fragilissimus,0.02,0,0,0,0,0,0,0,0.02
120,CAR-120,2006,3,Eucampia zodiacus,0,0,0,0,0,0,0,0,0
120,CAR-120,2006,3,Guinardia delicatula,0,0,0,0,0,0,0,0,0
120,CAR-120,2006,3,Guinardia flaccida,0,0,0,0,0,0.01,0,0,0.01
120,CAR-120,2006,3,Guinardia striata,0,0.2,0,0,0,0,0,0,0.2
120,CAR-120,2006,3,Haslea wawrikae,0,0,0,0,0,0,0,0,0
120,CAR-120,2006,3,Helicotheca tamesis,0,0,0,0,0,0,0,0,0
120,CAR-120,2006,3,Hemiaulus hauckii,0,0,0,0,0,0,0,0,0
120,CAR-120,2006,3,Hemiaulus sinensis,0,0,0,0,0,0,0,0,0
120,CAR-120,2006,3,Lauderia annulata,0,0,0,0,0,0,0,0,0
120,CAR-120,2006,3,Leptocylindrus danicus,0.02,0,0,0,0,0,0,0,0.02
120,CAR-120,2006,3,Leptocylindrus mediterraneus,0,0,0,0,0,0,0,0,0
120,CAR-120,2006,3,Leptocylindrus minimus,0,0,0.02,0,0,0,0,0,0.02
120,CAR-120,2006,3,Navicula sp.,0,0,0,0,0,0,0,0,0
120,CAR-120,2006,3,Nitzschia fluminensis,0,0,0,0,0,0,0,0,0
120,CAR-120,2006,3,Nitzschia longissima,0,0,0.02,0,0,0,0,0,0.02
120,CAR-120,2006,3,Proboscia alata,0,0.6,0.04,0,0,0,0.09,0.16,0.64
120,CAR-120,2006,3,Pseudo-nitzschia pungens,0,0,0,0,0,0,0,0,0
120,CAR-120,2006,3,Pseudo-nitzschia seriata,0,1,0.04,0,0,0,0,0,1.04
120,CAR-120,2006,3,Pseudo-nitzschia sp.,0,0,0,0,0,0,0,0,0
120,CAR-120,2006,3,Rhizosolenia setigera,0,0,0,0,0,0,0,0,0
120,CAR-120,2006,3,Rhizosolenia styliformis,0,0,0,0,0,0,0.01,0,0
120,CAR-120,2006,3,Skeletonema costatum,0,0,0,0,0,0,0,0,0
120,CAR-120,2006,3,Thalassionema frauenfeldii,0,0,0,0,0,0,0,0,0
120,CAR-120,2006,3,Thalassionema nitzschioides,0,0,0,0,0,0,0,0,0
120,CAR-120,2006,3,Thalassiosira gravida,0,0,0.01,0,0.03,0.02,0,0,0.06
120,CAR-120,2006,3,Thalassiosira sp.,0,0,0,0,0,0,0,0,0
120,CAR-120,2006,3,Thalassiosira subtilis,0,0,0,0,0,0,0,0,0
121,CAR-121,2006,4,Bacteriastrum delicatulum,0,0,0,0,0,0,0,0,0
121,CAR-121,2006,4,Bacteriastrum sp.,0,0,0,0,0,0,0,0,0
121,CAR-121,2006,4,Cerataulina pelagica,0,0,0.4,0,0,0,0,0,0.4
121,CAR-121,2006,4,Chaetoceros affinis,0,0,0,0,0,0,0,0,0
121,CAR-121,2006,4,Chaetoceros anastomosans,0.4,0.2,0,0.01,0,0,0,0,0.61
121,CAR-121,2006,4,Chaetoceros compressus,0,0,0.4,0.05,0,0,0,0,0.45
121,CAR-121,2006,4,Chaetoceros decipiens,0,0,0,0,0,0,0,0,0
121,CAR-121,2006,4,Chaetoceros didymus,0,0,0,0,0,0,0,0,0
121,CAR-121,2006,4,Chaetoceros lorenzianus,0,0,0,0,0,0,0,0,0
121,CAR-121,2006,4,Chaetoceros sp.,0,0,0,0,0,0,0,0,0
121,CAR-121,2006,4,Cylindrotheca closterium,0,0,0,0,0,0,0,0,0
121,CAR-121,2006,4,Dactyliosolen fragilissimus,0,0,2.4,0,0,0,0,0,2.4
121,CAR-121,2006,4,Eucampia zodiacus,0,0,0,0,0,0,0,0,0
121,CAR-121,2006,4,Guinardia delicatula,0,0,0,0,0,0,0,0,0
121,CAR-121,2006,4,Guinardia flaccida,0.4,0,0,0.01,0,0,0,0,0.41
121,CAR-121,2006,4,Guinardia striata,0,0,0,0,0,0,0,0,0
121,CAR-121,2006,4,Haslea wawrikae,0.2,0,0,0,0,0,0,0,0.2
121,CAR-121,2006,4,Helicotheca tamesis,0.2,0,1.4,0.01,0.02,0,0,0,1.63
121,CAR-121,2006,4,Hemiaulus hauckii,0,0,0,0,0,0,0,0,0
121,CAR-121,2006,4,Hemiaulus sinensis,0,0,0,0,0,0,0,0,0
121,CAR-121,2006,4,Lauderia annulata,0,0,0,0,0,0,0,0,0
121,CAR-121,2006,4,Leptocylindrus danicus,0,0.2,0.2,0,0,0,0,0,0.4
121,CAR-121,2006,4,Leptocylindrus mediterraneus,5.4,2.2,0,0.03,0,0,0,0,7.63
121,CAR-121,2006,4,Leptocylindrus minimus,0.8,0.4,0.2,0.02,0,0,0,0,1.42
121,CAR-121,2006,4,Navicula sp.,0,0,0,0,0,0,0,0,0
121,CAR-121,2006,4,Nitzschia fluminensis,0,0,0,0,0.01,0,0,0,0.01
121,CAR-121,2006,4,Nitzschia longissima,0,0,0,0,0,0,0,0,0
121,CAR-121,2006,4,Proboscia alata,0.2,0.8,0.6,0,0,0,0,0,1.6
121,CAR-121,2006,4,Pseudo-nitzschia pungens,0,0,0,0,0,0,0,0,0
121,CAR-121,2006,4,Pseudo-nitzschia seriata,2,4,1,0,0,0,0,0,7
121,CAR-121,2006,4,Pseudo-nitzschia sp.,0,0,0,0,0,0,0,0,0
121,CAR-121,2006,4,Rhizosolenia setigera,0,0,0,0,0,0,0,0,0
121,CAR-121,2006,4,Rhizosolenia styliformis,0.8,0,0,0,0,0,0,0,0.8
121,CAR-121,2006,4,Skeletonema costatum,0,0,0,0,0,0,0,0,0
121,CAR-121,2006,4,Thalassionema frauenfeldii,0,0,0,0.01,0.02,0,0,0,0.03
121,CAR-121,2006,4,Thalassionema nitzschioides,0,0,1.2,0,0.06,0,0,0,1.26
121,CAR-121,2006,4,Thalassiosira gravida,0,0.4,4.6,0,0,0.01,0.04,0,5.01
121,CAR-121,2006,4,Thalassiosira sp.,0,0,0,0,0,0,0,0,0
121,CAR-121,2006,4,Thalassiosira subtilis,0,0,0,0,0,0,0,0,0
122,CAR-122,2006,5,Bacteriastrum delicatulum,0,0,0,0,0,0,0,0,0
122,CAR-122,2006,5,Bacteriastrum sp.,0,0,0,0,0,0,0,0,0
122,CAR-122,2006,5,Cerataulina pelagica,0,0,0,0,0,0,0,0,0
122,CAR-122,2006,5,Chaetoceros affinis,0,0,0,0,0,0,0,0,0
122,CAR-122,2006,5,Chaetoceros anastomosans,0,0,0,0,0,0,0,0,0
122,CAR-122,2006,5,Chaetoceros compressus,0,0,0,0,0,0,0,0,0
122,CAR-122,2006,5,Chaetoceros decipiens,0,0,0,0,0,0,0,0,0
122,CAR-122,2006,5,Chaetoceros didymus,0,0,0,0,0,0,0,0,0
122,CAR-122,2006,5,Chaetoceros lorenzianus,0,0,0,0,0,0,0,0,0
122,CAR-122,2006,5,Chaetoceros sp.,0,0,0,0,0,0,0,0,0
122,CAR-122,2006,5,Cylindrotheca closterium,0,0,0,0,0,0,0,0,0
122,CAR-122,2006,5,Dactyliosolen fragilissimus,0,0,0,0,0,0,0,0,0
122,CAR-122,2006,5,Eucampia zodiacus,0,0,0,0,0,0,0,0,0
122,CAR-122,2006,5,Guinardia delicatula,0,0,0,0,0,0,0,0,0
122,CAR-122,2006,5,Guinardia flaccida,0,0,0,0,0,0,0,0,0
122,CAR-122,2006,5,Guinardia striata,0,0,0,0,0,0,0,0,0
122,CAR-122,2006,5,Haslea wawrikae,0,0,0,0,0,0,0,0,0
122,CAR-122,2006,5,Helicotheca tamesis,0,0,0,0,0,0,0,0,0
122,CAR-122,2006,5,Hemiaulus hauckii,0,0,0,0,0,0,0,0,0
122,CAR-122,2006,5,Hemiaulus sinensis,0,0,0,0,0,0,0,0,0
122,CAR-122,2006,5,Lauderia annulata,0,0,0,0,0,0,0,0,0
122,CAR-122,2006,5,Leptocylindrus danicus,0,0,0,0,0,0,0,0,0
122,CAR-122,2006,5,Leptocylindrus mediterraneus,0,0,0,0,0,0,0,0,0
122,CAR-122,2006,5,Leptocylindrus minimus,0,0,0,0,0,0,0,0,0
122,CAR-122,2006,5,Navicula sp.,0,0,0,0,0,0,0,0,0
122,CAR-122,2006,5,Nitzschia fluminensis,0,0,0,0,0,0,0,0,0
122,CAR-122,2006,5,Nitzschia longissima,0,0,0,0,0,0,0,0,0
122,CAR-122,2006,5,Proboscia alata,0.01,0,0,0,0,0,0,0,0.01
122,CAR-122,2006,5,Pseudo-nitzschia pungens,0,0,0,0,0,0,0,0,0
122,CAR-122,2006,5,Pseudo-nitzschia seriata,0,0,0,0,0,0,0,0,0
122,CAR-122,2006,5,Pseudo-nitzschia sp.,0,0,0,0,0,0,0,0,0
122,CAR-122,2006,5,Rhizosolenia setigera,0,0,0,0,0,0,0,0,0
122,CAR-122,2006,5,Rhizosolenia styliformis,0,0,0,0,0,0,0,0,0
122,CAR-122,2006,5,Skeletonema costatum,0,0,0,0,0,0,0,0,0
122,CAR-122,2006,5,Thalassionema frauenfeldii,0,0,0,0,0,0,0,0,0
122,CAR-122,2006,5,Thalassionema nitzschioides,0,0,0,0,0,0,0,0,0
122,CAR-122,2006,5,Thalassiosira gravida,0,0.01,0,0,0,0,0,0,0.01
122,CAR-122,2006,5,Thalassiosira sp.,0,0,0,0,0,0,0,0,0
122,CAR-122,2006,5,Thalassiosira subtilis,0,0,0,0,0,0,0,0,0
123,CAR-123,2006,6,Bacteriastrum delicatulum,0,0,0,0,0,0,0,0,0
123,CAR-123,2006,6,Bacteriastrum sp.,0,0,0,0,0,0,0,0,0
123,CAR-123,2006,6,Cerataulina pelagica,0,0,0,0,0,0,0,0,0
123,CAR-123,2006,6,Chaetoceros affinis,0,0,0,0,0,0,0,0,0
123,CAR-123,2006,6,Chaetoceros anastomosans,0,0,0,0,0,0,0,0,0
123,CAR-123,2006,6,Chaetoceros compressus,0,0,0,0,0,0,0,0,0
123,CAR-123,2006,6,Chaetoceros decipiens,0,0,0,0,0,0,0,0,0
123,CAR-123,2006,6,Chaetoceros didymus,0,0,0,0,0,0,0,0,0
123,CAR-123,2006,6,Chaetoceros lorenzianus,0,0,0,0,0,0,0,0,0
123,CAR-123,2006,6,Chaetoceros sp.,0,0,0,0,0,0,0,0,0
123,CAR-123,2006,6,Cylindrotheca closterium,0,0,0,0,0,0,0,0,0
123,CAR-123,2006,6,Dactyliosolen fragilissimus,0,0,0,0,0,0,0,0,0
123,CAR-123,2006,6,Eucampia zodiacus,0,0,0,0,0,0,0,0,0
123,CAR-123,2006,6,Guinardia delicatula,0.01,0,0,0,0,0,0,0,0.01
123,CAR-123,2006,6,Guinardia flaccida,0,0,0,0,0,0,0,0,0
123,CAR-123,2006,6,Guinardia striata,0,0,0,0,0,0,0,0,0
123,CAR-123,2006,6,Haslea wawrikae,0,0,0,0,0,0,0,0,0
123,CAR-123,2006,6,Helicotheca tamesis,0,0,0,0,0,0,0,0,0
123,CAR-123,2006,6,Hemiaulus hauckii,0,0,0,0,0,0,0,0,0
123,CAR-123,2006,6,Hemiaulus sinensis,0.02,0.01,0,0.04,0,0,0,0,0.07
123,CAR-123,2006,6,Lauderia annulata,0,0,0,0,0,0,0,0,0
123,CAR-123,2006,6,Leptocylindrus danicus,0,0,0,0,0,0,0,0,0
123,CAR-123,2006,6,Leptocylindrus mediterraneus,0,0,0,0.01,0,0,0,0,0.01
123,CAR-123,2006,6,Leptocylindrus minimus,0,0,0,0,0,0,0,0,0
123,CAR-123,2006,6,Navicula sp.,0.01,0,0,0,0,0,0,0,0.01
123,CAR-123,2006,6,Nitzschia fluminensis,0,0,0,0,0,0,0,0,0
123,CAR-123,2006,6,Nitzschia longissima,0,0,0,0,0,0,0,0,0
123,CAR-123,2006,6,Proboscia alata,0,0,0,0,0,0,0,0,0
123,CAR-123,2006,6,Pseudo-nitzschia pungens,0,0,0,0,0,0,0,0,0
123,CAR-123,2006,6,Pseudo-nitzschia seriata,0,0.02,0,0,0,0,0,0.03,0.02
123,CAR-123,2006,6,Pseudo-nitzschia sp.,0,0,0,0,0,0,0,0,0
123,CAR-123,2006,6,Rhizosolenia setigera,0,0,0,0,0,0,0,0,0
123,CAR-123,2006,6,Rhizosolenia styliformis,0,0,0,0.01,0,0,0,0,0.01
123,CAR-123,2006,6,Skeletonema costatum,0,0,0,0,0,0,0,0,0
123,CAR-123,2006,6,Thalassionema frauenfeldii,0,0,0,0,0,0,0,0,0
123,CAR-123,2006,6,Thalassionema nitzschioides,0,0,0,0,0,0,0,0,0
123,CAR-123,2006,6,Thalassiosira gravida,0,0,0,0,0,0,0,0,0
123,CAR-123,2006,6,Thalassiosira sp.,0,0,0,0,0,0,0,0,0
123,CAR-123,2006,6,Thalassiosira subtilis,0,0,0,0,0,0,0,0,0
124,CAR-124,2006,7,Bacteriastrum delicatulum,0,0,0,0,0,0,0,0,0
124,CAR-124,2006,7,Bacteriastrum sp.,0,0,0,0,0,0,0,0,0
124,CAR-124,2006,7,Cerataulina pelagica,0,0,0,0,0,0,0,0,0
124,CAR-124,2006,7,Chaetoceros affinis,0.03,0.02,0.03,0,0,0,0,0,0.08
124,CAR-124,2006,7,Chaetoceros anastomosans,0,0,0,0,0,0,0,0,0
124,CAR-124,2006,7,Chaetoceros compressus,0.02,0.02,0,0,0,0,0,0,0.04
124,CAR-124,2006,7,Chaetoceros decipiens,0,0.01,0,0,0,0,0,0,0.01
124,CAR-124,2006,7,Chaetoceros didymus,0.01,0.01,0.03,0,0,0,0,0,0.05
124,CAR-124,2006,7,Chaetoceros lorenzianus,0,0,0,0,0,0,0,0,0
124,CAR-124,2006,7,Chaetoceros sp.,0,0,0,0,0,0,0,0,0
124,CAR-124,2006,7,Cylindrotheca closterium,0,0,0,0,0,0,0,0,0
124,CAR-124,2006,7,Dactyliosolen fragilissimus,0.07,0.01,0,0.01,0,0,0,0,0.09
124,CAR-124,2006,7,Eucampia zodiacus,0,0.02,0,0,0,0.02,0,0,0.04
124,CAR-124,2006,7,Guinardia delicatula,0,0.01,0,0.02,0,0,0,0,0.03
124,CAR-124,2006,7,Guinardia flaccida,0,0,0.01,0,0,0,0,0,0.01
124,CAR-124,2006,7,Guinardia striata,0,0,0,0,0,0,0,0,0
124,CAR-124,2006,7,Haslea wawrikae,0,0,0,0,0,0,0,0,0
124,CAR-124,2006,7,Helicotheca tamesis,0,0.01,0,0,0,0,0,0,0.01
124,CAR-124,2006,7,Hemiaulus hauckii,0.01,0,0,0,0,0,0,0,0.01
124,CAR-124,2006,7,Hemiaulus sinensis,0.02,0,0,0,0,0,0,0,0.02
124,CAR-124,2006,7,Lauderia annulata,0,0,0,0,0,0,0,0,0
124,CAR-124,2006,7,Leptocylindrus danicus,0,0,0,0,0,0,0,0,0
124,CAR-124,2006,7,Leptocylindrus mediterraneus,0,0,0,0,0,0,0,0,0
124,CAR-124,2006,7,Leptocylindrus minimus,0,0,0,0,0,0,0,0,0
124,CAR-124,2006,7,Navicula sp.,0,0,0,0,0,0.01,0,0,0.01
124,CAR-124,2006,7,Nitzschia fluminensis,0,0,0,0,0,0,0,0,0
124,CAR-124,2006,7,Nitzschia longissima,0,0,0,0,0,0,0,0,0
124,CAR-124,2006,7,Proboscia alata,0.04,0.08,0.02,0,0,0,0,0,0.14
124,CAR-124,2006,7,Pseudo-nitzschia pungens,0.28,0.04,0,0,0,0,0,0,0.32
124,CAR-124,2006,7,Pseudo-nitzschia seriata,6.4,0.56,0.36,0.06,0,0,0,0,7.38
124,CAR-124,2006,7,Pseudo-nitzschia sp.,0,0,0,0,0,0,0,0,0
124,CAR-124,2006,7,Rhizosolenia setigera,0,0,0,0,0,0,0,0,0
124,CAR-124,2006,7,Rhizosolenia styliformis,0,0.02,0.01,0,0,0,0.01,0,0.03
124,CAR-124,2006,7,Skeletonema costatum,0,0,0,0,0,0,0,0,0
124,CAR-124,2006,7,Thalassionema frauenfeldii,0,0,0,0,0,0,0,0,0
124,CAR-124,2006,7,Thalassionema nitzschioides,0,0.08,0,0,0,0,0,0,0.08
124,CAR-124,2006,7,Thalassiosira gravida,0.02,0.01,0,0,0,0.01,0,0,0.04
124,CAR-124,2006,7,Thalassiosira sp.,0,0,0,0,0,0,0,0,0
124,CAR-124,2006,7,Thalassiosira subtilis,0,0,0,0,0,0,0,0,0
125,CAR-125,2006,8,Bacteriastrum delicatulum,0,0,0,0,0,0,0,0,0
125,CAR-125,2006,8,Bacteriastrum sp.,0,0,0,0,0,0,0,0,0
125,CAR-125,2006,8,Cerataulina pelagica,0,0,0,0,0,0,0,0,0
125,CAR-125,2006,8,Chaetoceros affinis,0,0,0,0,0,0,0,0,0
125,CAR-125,2006,8,Chaetoceros anastomosans,0,0,0,0,0,0,0,0,0
125,CAR-125,2006,8,Chaetoceros compressus,0,0,0,0,0,0,0,0,0
